Date Time,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Pumped Water Generation,Manual Load_Reduction(MLR),Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF
24/07/2022 19:00,28182.723,28182.723,30169.213,1330.004,1179,24028,879,1320,0,47520,2607,13839.453,557.158,14396
24/07/2022 20:00,26139.801,26139.801,28169.903,1366.872,1159,23428,879,606,0,47520,2142.4,13766.439,471.892,14238
24/07/2022 21:00,23365.534,23365.534,25434.795,1205.288,1211,21976,880,0,0,47520,2354.333,12784.328,183.925,12968
24/07/2022 22:00,21337.288,21337.288,23177.562,1222.04,1146,20787.62,879,0,0,47520,2473.3,12652.277,183.925,12836
24/07/2022 23:00,19837.401,19837.401,21537.891,1163.985,1128,19564,880,0,0,47520,2383,12547.935,183.925,12731
25/07/2022 00:00,19011.971,19011.971,20630.264,1137.304,853,19008.57,880,0,0,47520,2152.567,12937.853,183.925,13121
25/07/2022 01:00,18914.668,18914.668,20429.04,1153.52,868,18967,879,0,0,47520,1937,13181.177,183.925,13365
25/07/2022 02:00,18744.534,18744.534,20313.903,1138.809,715,18951,879,0,0,47520,1937,13300.984,183.925,13484
25/07/2022 03:00,19157.071,19157.071,20763.751,1190.465,729,19363.67,879,0,0,47520,1937,13097.052,197.425,13294
25/07/2022 04:00,20798.534,20798.534,22358.173,1204.793,1087,19287,880,0,0,47520,1886.333,14412.403,1450.092,15862
25/07/2022 05:00,24695.417,24695.417,26256.133,1401.524,1114,21237,880,798,0,47520,1842,14562.116,1948.175,16510
25/07/2022 06:00,27026.65,27026.65,28525.177,1350.562,1153,21925,880,1308,0,47520,1842,14658.262,1958.925,16617
25/07/2022 07:00,27174.276,27174.276,28727.2,1262.494,1198,21984.04,880,1290,0,47520,1842,14669.035,1958.925,16627
25/07/2022 08:00,27081.23,27081.23,29248.344,1277.19,1212,21893,880,1277,0,47520,1842,14695.836,1958.925,16654
25/07/2022 09:00,27252.977,27252.977,29931.996,1334.01,1126,21774,880,1497,0,47520,1842,14734.613,1958.925,16693
25/07/2022 10:00,26526.776,26526.776,29380.625,1306.166,1148,21895,879,655,0,47520,1877.7,14335.982,1958.925,16294
25/07/2022 11:00,25948.3,25948.3,28825.653,1295.486,1164,22070.39,879,139,0,47520,2148,13661.643,1958.925,15620
25/07/2022 12:00,25487.515,25487.515,28307.83,1318.044,1155,22310,878,56,0,47520,2148,14416.759,1958.925,16375
25/07/2022 13:00,25138.529,25138.529,27908.966,1302.237,1126,22592,879,89,0,47520,2148,14431.613,1958.925,16390
25/07/2022 14:00,25387.247,25387.247,28109.766,1433.125,1160,22579.98,879,327,0,47520,2148,14359.04,1961.092,16320
25/07/2022 15:00,26003.825,26003.825,28724.791,1405.793,1132,22669,880,663,0,47520,1959.3,14828.729,1968.925,16797
25/07/2022 16:00,27378.844,27378.844,29945.145,1408.968,1148,22653,878,833,0,47520,1842,15107.098,1838.375,16945
25/07/2022 17:00,28893.926,28923.726,30955.975,1406.548,1167,22884,878,699,0,47520,1842,14825.578,1711.925,16537
25/07/2022 18:00,30410.175,30827.375,32835.82,1491.527,1238,23109,878,1498,0,47520,1842,14845.145,1711.925,16557
25/07/2022 19:00,30397.968,30397.968,32477.867,1444.104,1289,23157,877,1396,0,47520,1947.6,14829.301,1711.925,16541
25/07/2022 20:00,28646.2,28646.2,30676.083,1412.637,1267,23271,877,202,0,47520,2130,14560.478,1596.892,16157
25/07/2022 21:00,25850.063,25850.063,27697.153,1302.912,1145,23502,877,0,0,47520,2130,14433.471,1473.092,15906
25/07/2022 22:00,23303.935,23303.935,24880.09,1291.183,1169,22584,877,0,0,47520,1939.635,14389.804,1463.925,15853
25/07/2022 23:00,21562.068,21562.068,22995.451,1239.033,1079,21172,878,0,0,47520,1906.62,14386.115,1463.925,15850
26/07/2022 00:00,20489.271,20489.271,21906.15,1153.394,1109,20224.47,878,0,0,47520,1906.62,14344.448,1463.925,15808
26/07/2022 01:00,20060.068,20060.068,21464.608,1112.561,1134,19852,878,0,0,47520,1906.62,14164.224,1448.925,15613
26/07/2022 02:00,19902.021,19902.021,21352.485,1138.21,896,19931.82,878,0,0,47520,1906.62,14073.859,1448.925,15522
26/07/2022 03:00,20166.801,20166.801,21707.291,1154.695,753,20317,878,0,0,47520,1906.62,13970.897,1448.925,15419
26/07/2022 04:00,22222.878,22222.878,23755.767,1270.015,1169,21974.81,878,0,0,47520,1906.62,13901.521,1449.925,15351
26/07/2022 05:00,25702.068,25702.068,27257.264,1363.563,1209,23987,878,46,0,47520,1852.77,13625.78,1458.925,15084
26/07/2022 06:00,27478.638,27478.638,29099.681,1316.503,1235,24609.57,878,571,0,47520,1842,13530.751,1458.925,14989
26/07/2022 07:00,27311.935,27311.935,29138.208,1270.146,1276,24616,879,109,0,47520,1842,13582.163,1458.925,15041
26/07/2022 08:00,27189.935,27189.935,29349.656,1299.975,1268,24479,878,462,0,47520,1842,13812.397,1458.925,15271
26/07/2022 09:00,27045.28,27045.28,29506.959,1308.485,1267,23938,878,864,0,47520,1842,14143.345,1458.925,15602
26/07/2022 10:00,26319.162,26319.162,28886.721,1312.488,1281,23068,878,1106,0,47520,1842,14904.714,1407.925,16312
26/07/2022 11:00,25563.335,25563.335,28305.327,1360.192,1261,22776,878,672,0,47520,1842,14980.597,1398.925,16379
26/07/2022 12:00,25030.801,25030.801,27821.062,1388.49,1256,22911,878,25,0,47520,1840.933,14704.439,1400.075,16104
26/07/2022 13:00,24703.121,24703.121,27498.575,1324.694,1268,22649.92,878,0,0,47520,1255.667,15520.353,1421.925,16942
26/07/2022 14:00,24906.801,24906.801,27501.292,1319.929,1268,23064,878,0,0,47520,1072.5,15493.954,1421.925,16915
26/07/2022 15:00,25990.335,25990.335,28443.441,1327.71,1256,24305,879,0,0,47520,1018,14937.724,1271.625,16209
26/07/2022 16:00,27567.801,27567.801,29550.686,1449.859,1273,25046,879,418,0,47520,1018,14452.768,1254.925,15707
26/07/2022 17:00,28897.542,29148.592,30487.07,1256.104,1278,25051,879,755,0,47520,1018,14472.244,1254.925,15727
26/07/2022 18:00,30978.29,31385.79,32569.44,1173.323,1279,25022,878,1185,0,47520,1018,14305.409,1254.925,15560
26/07/2022 19:00,31517.65,31517.65,32586.692,1545.523,1291,25261.8,878,1529,0,47520,1018,14230.82,1040.725,15271
26/07/2022 20:00,29501.024,29501.024,30482.768,1522.862,1275,25138,878,642,0,47520,1018,14109.982,1016.925,15126
26/07/2022 21:00,26627.801,26627.801,27561.739,1302.122,1299,24593,878,75,0,47520,1018,14310.647,1016.925,15327
26/07/2022 22:00,23993.068,23993.068,24892.875,1338.422,1223,23384,879,0,0,47520,1018,14143.692,1016.925,15160
26/07/2022 23:00,22032.935,22032.935,23066.244,1314.593,1188,21731,878,0,0,47520,1018,13944.283,993.058,14937
27/07/2022 00:00,20822.068,20822.068,21968.593,1274.918,815,20917,879,0,0,47520,1018,13884.667,956.592,14841
27/07/2022 01:00,20744.181,20744.181,21615.87,1251.641,811,20870.38,878,0,0,47520,1018,13855.483,993.925,14849
27/07/2022 02:00,20872.068,20872.068,21576.069,1229.845,814,20959,880,0,0,47520,1018,13780.083,993.925,14774
27/07/2022 03:00,21001.935,21001.935,21884.194,1213.844,821,21049,879,0,0,47520,1018,13777.483,993.925,14771
27/07/2022 04:00,22464.425,22464.425,23627.681,1320.645,1189,21890.49,882,0,0,47520,1018,13728.178,979.105,14707
27/07/2022 05:00,26020.935,26020.935,27268.939,1505.46,1220,24311,880,38,0,47520,1018,13589.219,972.108,14561
27/07/2022 06:00,28051.068,28051.068,29317.863,1420.853,1229,25173,880,594,0,47520,1018,13687.784,973.216,14661
27/07/2022 07:00,27968.701,27968.701,29244.966,1388.322,1283,25200.9,880,253,0,47520,1018,13547.951,973.216,14521
27/07/2022 08:00,27622.068,27622.068,29302.366,1383.659,1269,25281,880,103,0,47520,1018,13478.001,969.979,14447
27/07/2022 09:00,27749.068,27749.068,29836.562,1441.667,1244,25166,880,376,0,47520,1018,13737.553,962.426,14699
27/07/2022 10:00,26912.081,26912.081,29447.288,1493.194,1259,24711.28,880,98,0,47520,1018,13723.458,965.426,14688
27/07/2022 11:00,26198.201,26198.201,28917.05,1469.011,1269,23487,880,588,0,47520,1018,13544.536,1022.426,14566
27/07/2022 12:00,25940.935,25940.935,28543.981,1481.969,1267,23480,880,347,0,47520,1018,13501.63,1022.426,14524
27/07/2022 13:00,25930.431,25930.431,28499.653,1466.644,1271,23620.83,880,193,0,47520,1018,13343.022,1022.426,14365
27/07/2022 14:00,26239.267,26239.267,28789.517,1485.668,1274,23603,880,505,0,47520,1018,13393.054,1022.426,14415
27/07/2022 15:00,27047.4,27047.4,29468.549,1520.91,1274,23891,880,1018,0,47520,1018,13331.137,1029.26,14360
27/07/2022 16:00,28572.267,28572.267,30742.555,1566.114,1256,25309,880,977,0,47520,1018,13379.614,1081.57,14461
27/07/2022 17:00,28912.147,29120.747,30825.47,1511.468,1212,25468,880,685,0,47520,1018,13327.984,1119.997,14447
27/07/2022 18:00,30560.943,30873.843,32358.573,1544.674,1186,25498,880,999,0,47520,1018,13340.279,1118.724,14459
27/07/2022 19:00,30755.865,30755.865,32401.268,1626.977,1280,25471,879,1311,0,47520,1018,13325.416,1119.456,14444
27/07/2022 20:00,28873.146,28873.146,30547.873,1449.831,1281,25103,879,1100,0,47520,1018,13369.748,1119.456,14489
27/07/2022 21:00,26047.935,26047.935,27653.913,1345.032,1281,23339,880,425,0,47520,1018,13242.12,1119.456,14361
27/07/2022 22:00,23491.935,23491.935,24891.94,1321.117,1230,22753,880,0,0,47520,1018,13294.337,1026.456,14320
27/07/2022 23:00,21753.935,21753.935,23142.092,1234.494,1236,21437,880,0,0,47520,1018,13232.372,1026.456,14258
28/07/2022 00:00,20880.811,20880.811,22175.807,1191.701,1253,20520.61,882,0,0,47520,1161.75,13033.182,1026.456,14059
28/07/2022 01:00,20463.801,20463.801,21689.781,1177.022,1235,20133,881,0,0,47520,1593,12921.432,1026.456,13947
28/07/2022 02:00,20223.068,20223.068,21463.565,1164.48,1229,19902,880,0,0,47520,1593,12930.881,1026.456,13957
28/07/2022 03:00,20660.511,20660.511,21900.613,1178.179,1229,20335.31,880,0,0,47520,1593,12968.543,1026.456,13994
28/07/2022 04:00,22525.801,22525.801,23805.883,1298.933,1244,21957,879,0,0,47520,1593,13057.472,1059.991,14117
28/07/2022 05:00,25762.068,25762.068,27084.402,1395.756,1222,23950,878,131,0,47520,1593,13005.876,1171.379,14177
28/07/2022 06:00,27618.801,27618.801,29077.58,1339.808,1253,24157,878,1135,0,47520,1593,13134.399,1207.046,14341
28/07/2022 07:00,27610.068,27610.068,29179.321,1427.645,1370,24338,878,571,0,47520,1593,13028.894,1207.046,14235
28/07/2022 08:00,27618.605,27618.605,29557.478,1451.036,1377,24634.67,878,623,0,47520,1593,12768.294,1207.046,13975
28/07/2022 09:00,27424.935,27424.935,29746.074,1485.31,1414,24768,878,275,0,47520,1593,12677.924,1196.296,13874
28/07/2022 10:00,26488.201,26488.201,29307.948,1489.709,1409,24148,879,78,0,47520,1593,12584.782,1192.046,13776
28/07/2022 11:00,25545.201,25545.201,28650.523,1530.52,1438,23136,879,128,0,47520,1593,12618.086,1192.046,13810
28/07/2022 12:00,24894.935,24894.935,28146.425,1513.779,1468,22497,878,88,0,47520,2208,12588.579,1192.046,13780
28/07/2022 13:00,24457.534,24457.534,27848.533,1499.441,1455,22158,878,0,0,47520,2208,12549.398,962.946,13512
28/07/2022 14:00,24600.296,24600.296,27885.032,1498.77,1467,22266,878,21,0,47520,2208,12530.359,955.046,13485
28/07/2022 15:00,25379.4,25379.4,28681.756,1524.04,1444,22902,878,189,0,47520,2208,12485.65,949.604,13435
28/07/2022 16:00,26832.4,26832.4,29780.682,1522.084,1401,24304,878,227,0,47520,2208,12426.408,949.375,13375
28/07/2022 17:00,27830.897,27992.947,30274.068,1341.412,1276,25040.63,878,470,0,47520,2208,12466.164,725.18,13191
28/07/2022 18:00,29386.4,29861.35,31902.635,1115.754,1299,25436,878,1017,0,47520,2208,12408.967,697.47,13106
28/07/2022 19:00,29762.267,29762.267,31658.126,1441.285,1300,25439,877,1152,0,47520,2208,12496.369,708.748,13205
28/07/2022 20:00,27764.201,27764.201,29910.351,1397.041,1373,24439,877,755,0,47520,2208,12482.657,698.665,13181
28/07/2022 21:00,25129.861,25129.861,27191.363,1313.985,1343,22750.06,876,187,0,47520,2254.405,12389.542,686.62,13076
28/07/2022 22:00,22512.201,22512.201,24643.087,1313.242,1299,21109,876,0,0,47520,2482.389,12434.138,673.745,13107
28/07/2022 23:00,20670.218,20670.218,22937.073,1232.961,1248,20119.15,877,0,0,47520,2904.056,12392.44,653.745,13046
29/07/2022 00:00,19775.935,19775.935,22034.205,1211.665,848,19868,877,0,0,47520,2955.8,12158.957,653.745,12812
29/07/2022 01:00,19895.711,19895.711,21534.849,1167.665,869,19913.51,877,0,0,47520,2959.496,12157.46,653.745,12811
29/07/2022 02:00,19949.801,19949.801,21333.417,1157.587,883,19962,877,0,0,47520,2959.496,12192.31,653.745,12846
29/07/2022 03:00,20346.068,20346.068,21783.792,1173.435,895,20285,877,0,0,47520,2959.496,11814.31,653.745,12468
29/07/2022 04:00,21561.068,21561.068,23610.736,1340.119,1241,20387,877,0,0,47520,2959.496,12005.545,653.745,12659
29/07/2022 05:00,24188.935,24188.935,26568.589,1388.507,1236,21573,877,430,0,47520,2959.496,12069.118,651.44,12720
29/07/2022 06:00,25893.801,25893.801,28270.353,1287.684,1217,23150,877,481,0,47520,2959.496,12276.884,645.925,12922
29/07/2022 07:00,26649.068,26649.068,28783.49,1309.288,1285,23314,877,741,0,47520,2959.496,12252.245,651.565,12903
29/07/2022 08:00,27163.201,27163.201,29396.013,1315.323,1294,23485,877,1364,0,47520,2959.496,12288.71,651.565,12940
29/07/2022 09:00,27367.071,27367.071,30009.355,1330.995,1334,23406.87,877,1639,0,47520,2959.496,12718.258,664.315,13382
29/07/2022 10:00,26341.068,26341.068,29385.126,1338.127,1325,23308,877,852,0,47520,2959.496,12951.255,666.565,13617
29/07/2022 11:00,25463.935,25463.935,28775.056,1358.222,1310,22985,877,325,0,47520,2959.496,13153.335,666.565,13819
29/07/2022 12:00,24861.068,24861.068,28137.956,1353.42,1293,22639,877,90,0,47520,2959.496,13174.946,580.282,13755
29/07/2022 13:00,24151.068,24151.068,27418.141,1344.081,1304,22009,877,0,0,47520,3263.246,13138.937,499.565,13638
29/07/2022 14:00,23853.801,23853.801,27145.947,1331.174,1325,21649,877,39,0,47520,3364.496,12903.623,499.565,13403
29/07/2022 15:00,24455.068,24455.068,27522.327,1324.81,1308,21760,876,534,0,47520,3364.496,12978,499.565,13477
29/07/2022 16:00,25120.935,25120.935,28195.446,1368.046,1302,22370,877,485,0,47520,3364.496,13137.631,376.598,13514
29/07/2022 17:00,25668.935,25750.935,28261.368,1355.545,1240,22705,877,686,0,47520,3364.496,13235.81,261.565,13497
29/07/2022 18:00,27411.068,27452.068,29565.663,1382.544,1225,23321,877,1139,0,47520,3364.496,13827.941,261.565,14089
29/07/2022 19:00,28017.935,28017.935,29977.116,1371.209,1332,23310,877,1672,0,47520,3364.496,13946.558,261.565,14208
29/07/2022 20:00,26856.585,26856.585,28704.805,1304.71,1306,23129.65,876,1165,0,47520,3364.496,13919.799,261.565,14181
29/07/2022 21:00,25086.801,25086.801,26795.444,1285.499,1308,23132,876,124,0,47520,3364.496,14036.51,261.565,14298
29/07/2022 22:00,23649.935,23649.935,24984.198,1346.885,1232,22930,876,0,0,47520,3364.496,14022.523,261.565,14284
29/07/2022 23:00,21882.935,21882.935,23104.836,1220.24,1264,21242,876,0,0,47520,3364.496,13866.306,261.565,14127
30/07/2022 00:00,20941.935,20941.935,21981.948,1162.101,1327,20535,876,0,0,47520,3461.846,13892.995,261.565,14154
30/07/2022 01:00,20554.468,20554.468,21406.421,1144.264,1352,20126.4,876,0,0,47520,3463.496,13800.555,261.565,14062
30/07/2022 02:00,20231.068,20231.068,21049.174,1141.038,1379,19758,876,0,0,47520,3463.496,13793.934,261.565,14055
30/07/2022 03:00,20542.801,20542.801,21169.935,1139.9,1359,20094,876,0,0,47520,3463.496,13789.001,261.565,14050
30/07/2022 04:00,21126.935,21126.935,21744.009,1193.409,1322,20740,875,0,0,47520,3463.496,13686.953,261.565,13948
30/07/2022 05:00,21709.801,21709.801,22296.032,1178.138,1261,21048,875,0,0,47520,3692.663,13773.171,261.565,14034
30/07/2022 06:00,22942.935,22942.935,23440.566,1141.855,1305,21207,876,0,0,47520,3713.496,13791.914,261.565,14053
30/07/2022 07:00,25654.935,25654.935,26228.579,1206.1,1325,22091,875,907,0,47520,3713.496,13792.67,261.565,14054
30/07/2022 08:00,27089.915,27089.915,28231.885,1273.268,1326,23410.98,875,1318,0,47520,3713.496,13653.871,261.565,13915
30/07/2022 09:00,26960.068,26960.068,28720.71,1287.483,1308,23580,875,1050,0,47520,3713.496,13535.643,261.565,13797
30/07/2022 10:00,26222.781,26222.781,28308.038,1246.546,1319,23074.98,875,968,0,47520,3713.496,13612.462,261.565,13874
30/07/2022 11:00,25479.068,25479.068,27791.273,1214.205,1351,22344,875,924,0,47520,3871.829,13538.959,261.565,13800
30/07/2022 12:00,24693.068,24693.068,27190.425,1205.296,1335,21949,875,559,0,47520,3903.496,13612.185,261.565,13873
30/07/2022 13:00,23885.068,23885.068,26552.627,1209.766,1335,21469,875,235,0,47520,3903.496,14065.97,261.565,14327
30/07/2022 14:00,23503.468,23503.468,26242.98,1186.772,1391,21268.4,875,0,0,47520,3903.496,14034.485,261.565,14296
30/07/2022 15:00,23738.935,23738.935,26418.853,1182.627,1372,21423,875,97,0,47520,3903.496,14081.761,261.565,14343
30/07/2022 16:00,24789.068,24789.068,27096.149,1223.819,1318,21850,875,649,0,47520,3903.496,14744.368,289.065,15033
30/07/2022 17:00,26305.8,26305.8,27742.882,1219.503,1290,22367,874,1079,0,47520,3674.329,14656.024,316.565,14972
30/07/2022 18:00,27844.069,27844.069,29066.58,1326.921,1237,22496,874,441,0,47520,3653.496,14691.109,316.565,15007
30/07/2022 19:00,27565.162,27565.162,28694.71,1318.996,1318,22459,875,409,0,47520,3653.496,14730.979,302.815,15033
30/07/2022 20:00,26024.778,26024.778,27230.822,1237.242,1405,22119.06,875,539,0,47520,3554.496,15109.514,301.565,15411
30/07/2022 21:00,24437.801,24437.801,25605.635,1298.806,1405,21917,874,251,0,47520,3508.091,15185.669,301.565,15487
30/07/2022 22:00,22748.068,22748.068,23778.494,1297.797,1361,21116,874,0,0,47520,3433.44,15363.688,301.565,15665
30/07/2022 23:00,21300.801,21300.801,22283.381,1273.359,1299,20376,874,0,0,47520,3433.44,15417.648,299.565,15717
31/07/2022 00:00,20268.935,20268.935,21269.616,1217.775,1439,19748,875,0,0,47520,3533.44,15311.513,261.565,15573
31/07/2022 01:00,19775.068,19775.068,20740.099,1201.778,1432,19245,876,0,0,47520,3533.44,15228.525,261.565,15490
31/07/2022 02:00,19529.801,19529.801,20502.492,1189.717,1411,19031,875,0,0,47520,3533.44,15228.525,261.565,15490
31/07/2022 03:00,19427.055,19427.055,20396.886,1181.399,1398,18833.12,874,0,0,47520,3533.44,15674.365,261.565,15935
31/07/2022 04:00,19505.068,19505.068,20524.759,1146.493,1401,19008,875,0,0,47520,3533.44,15989.503,261.565,16251
31/07/2022 05:00,19929.655,19929.655,21006.314,1130.179,1393,18927.72,874,0,0,47520,3704.457,15786.244,261.565,16047
31/07/2022 06:00,21055.201,21055.201,22114.746,1076.598,1408,18886,875,89,0,47520,3864.44,15766.909,258.463,16025
31/07/2022 07:00,23789.935,23789.935,25006.647,1155.382,1444,19910,875,1096,0,47520,3864.44,15904.153,253.105,16157
31/07/2022 08:00,25498.138,25498.138,27335.381,1184.262,1405,21235.07,874,1059,0,47520,3864.44,15992.192,253.105,16245
31/07/2022 09:00,25676.935,25676.935,28225.864,1211.702,1399,21272,874,1188,0,47520,3864.44,15859.324,253.417,16112
31/07/2022 10:00,24982.548,24982.548,27932.378,1196.792,1377,21277.48,874,1145,0,47520,3864.44,15732.328,256.537,15988
31/07/2022 11:00,24519.068,24519.068,27558.186,1188.424,1308,21256,874,951,0,47520,3864.44,15842.731,253.105,16095
31/07/2022 12:00,24410.935,24410.935,27309.961,1185.161,1328,21208,875,1017,0,47520,3864.44,15791.102,276.305,16067
31/07/2022 13:00,24117.068,24117.068,26993.672,1219.904,1291,21220,875,751,0,47520,3864.44,15650.919,293.105,15944
31/07/2022 14:00,23879.068,23879.068,26673.559,1208.713,1305,21219,875,504,0,47520,3594.123,15877.703,337.572,16215
31/07/2022 15:00,24302.068,24302.068,26972.128,1237.501,1308,21156,875,979,0,47520,3533.44,15788.487,476.057,16264
31/07/2022 16:00,25657.782,25657.782,27845.854,1346.224,1302,21411,875,1231,0,47520,3533.44,15812.118,498.435,16310
31/07/2022 17:00,27289.594,27289.594,28706.024,1388.089,1280,21488,875,1362,0,47520,3533.44,16050.184,498.435,16548
31/07/2022 18:00,28675.212,28675.212,30023.421,1408.775,1274,21936,875,936,0,47520,3533.44,15521.403,557.202,16078
31/07/2022 19:00,28289.84,28289.84,29801.263,1394.187,1307,22061,875,507,0,47520,3533.44,15358.929,567.902,15926
31/07/2022 20:00,26023.223,26023.223,27750.794,1307.403,1330,21966,875,0,0,47520,3466.773,15533.277,457.435,15990
31/07/2022 21:00,23830.413,23830.413,25500.068,1296.128,1282,22075,875,0,0,47520,3433.44,15470.247,401.902,15872
31/07/2022 22:00,21859.115,21859.115,23359.792,1351.068,1267,21455.18,875,0,0,47520,3433.44,15381.87,359.435,15741
31/07/2022 23:00,20034.935,20034.935,21572.231,1239.911,1289,19677,875,0,0,47520,3433.44,15269.914,273.568,15543
01/08/2022 00:00,19487.801,19487.801,20982.085,1248.99,1218,19138,875,0,0,47520,3433.44,15271.914,175.435,15447
01/08/2022 01:00,19019.545,19019.545,20379.065,1242.21,568,18841.61,875,0,0,47520,3433.44,15527.509,175.435,15702
01/08/2022 02:00,19167.431,19167.431,20460.716,1258.942,565,19534.63,875,0,0,47520,3433.44,15439.648,175.435,15615
